Batch,Type,Organism,SampID,Compound,Detected
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Threonine Betaine (tentative),Yes
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Threonine Betaine (tentative),Yes
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Threonine Betaine (tentative),Yes
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Threonine Betaine (tentative),No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Threonine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Threonine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Threonine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Threonine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Threonine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Threonine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Threonine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Threonine Betaine (tentative),No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Homoserine Betaine (tentative),No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Homoserine Betaine (tentative),No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Homoserine Betaine (tentative),No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Homoserine Betaine (tentative),No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Homoserine Betaine (tentative),No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Homoserine Betaine (tentative),Yes
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Homoserine Betaine (tentative),No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Homoserine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Homoserine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Homoserine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Homoserine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Homoserine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Homoserine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Homoserine Betaine (tentative),No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Homoserine Betaine (tentative),No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Taurine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Taurine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Taurine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Taurine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Taurine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Taurine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Taurine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Taurine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Taurine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Taurine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Taurine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Taurine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Taurine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Taurine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Taurine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Taurine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Taurine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Taurine,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Taurine,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Taurine,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Taurine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Taurine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Taurine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Taurine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Taurine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Taurine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Taurine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Taurine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Taurine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Taurine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Taurine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Taurine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Taurine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Taurine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Taurine,No
Bacteria,NA,NA,220111_Smp_SA60_C,Taurine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Taurine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Taurine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Taurine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Taurine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Taurine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Taurine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Taurine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Isethionic acid,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Isethionic acid,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Isethionic acid,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Isethionic acid,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Isethionic acid,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Isethionic acid,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Isethionic acid,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Isethionic acid,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Isethionic acid,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Isethionic acid,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Isethionic acid,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Isethionic acid,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Isethionic acid,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Isethionic acid,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Isethionic acid,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Isethionic acid,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Isethionic acid,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Isethionic acid,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Isethionic acid,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Isethionic acid,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Isethionic acid,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Isethionic acid,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Isethionic acid,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Isethionic acid,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Isethionic acid,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Isethionic acid,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Isethionic acid,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Isethionic acid,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Isethionic acid,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Isethionic acid,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Isethionic acid,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Isethionic acid,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Isethionic acid,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Isethionic acid,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Isethionic acid,No
Bacteria,NA,NA,220111_Smp_SA60_C,Isethionic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Isethionic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Isethionic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Isethionic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Isethionic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Isethionic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Isethionic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Isethionic acid,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,NA,NA,220111_Smp_SA60_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,L-Cysteic acid,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,L-Cysteic acid,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,L-Cysteic acid,Yes
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,L-Cysteic acid,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,L-Cysteic acid,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,L-Cysteic acid,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,L-Cysteic acid,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,L-Cysteic acid,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,L-Cysteic acid,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,L-Cysteic acid,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,L-Cysteic acid,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,L-Cysteic acid,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,L-Cysteic acid,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,L-Cysteic acid,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,L-Cysteic acid,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,L-Cysteic acid,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,L-Cysteic acid,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,L-Cysteic acid,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,L-Cysteic acid,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,L-Cysteic acid,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,L-Cysteic acid,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,L-Cysteic acid,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,L-Cysteic acid,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,L-Cysteic acid,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,L-Cysteic acid,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,L-Cysteic acid,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,L-Cysteic acid,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,L-Cysteic acid,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,L-Cysteic acid,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,L-Cysteic acid,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,L-Cysteic acid,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,L-Cysteic acid,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,L-Cysteic acid,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,L-Cysteic acid,Yes
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,L-Cysteic acid,Yes
Bacteria,NA,NA,220111_Smp_SA60_C,L-Cysteic acid,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,L-Cysteic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,L-Cysteic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,L-Cysteic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,L-Cysteic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,L-Cysteic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,L-Cysteic acid,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,L-Cysteic acid,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Sucrose,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Sucrose,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Sucrose,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Sucrose,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Sucrose,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Sucrose,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Sucrose,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Sucrose,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Sucrose,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Sucrose,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Sucrose,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Sucrose,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Sucrose,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Sucrose,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Sucrose,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Sucrose,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Sucrose,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Sucrose,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Sucrose,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Sucrose,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Sucrose,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Sucrose,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Sucrose,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Sucrose,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Sucrose,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Sucrose,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Sucrose,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Sucrose,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Sucrose,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Sucrose,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Sucrose,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Sucrose,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Sucrose,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Sucrose,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Sucrose,No
Bacteria,NA,NA,220111_Smp_SA60_C,Sucrose,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Sucrose,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Sucrose,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Sucrose,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Sucrose,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Sucrose,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Sucrose,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Sucrose,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Trehalose,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Trehalose,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Trehalose,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Trehalose,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Trehalose,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Trehalose,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Trehalose,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Trehalose,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Trehalose,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Trehalose,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Trehalose,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Trehalose,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Trehalose,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Trehalose,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Trehalose,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Trehalose,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Trehalose,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Trehalose,Yes
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Trehalose,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Trehalose,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Trehalose,Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Trehalose,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Trehalose,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Trehalose,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Trehalose,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Trehalose,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Trehalose,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Trehalose,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Trehalose,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Trehalose,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Trehalose,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Trehalose,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Trehalose,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Trehalose,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Trehalose,No
Bacteria,NA,NA,220111_Smp_SA60_C,Trehalose,No
