Name,SampID,Batch,uM.in.vial.ave,uM_in_samp,uM_C_smp,uM_N_smp,uM_S_smp
Ectoine,211221_Smp_Nat_A,Cyano,0,0,0,0,NA
Ectoine,211221_Smp_Nat_B,Cyano,0,0,0,0,NA
Ectoine,211221_Smp_Nat_C,Cyano,0,0,0,0,NA
Ectoine,211215_Blk_MediaBlk_A,Diatom,4.4690683385497466e-4,NA,NA,NA,NA
Ectoine,211215_Blk_MediaBlk_B,Diatom,4.224368287407405e-6,NA,NA,NA,NA
Ectoine,211215_Blk_MediaBlk_Fc,Diatom,0,NA,NA,NA,NA
Ectoine,211215_Blk_MediaBlk_Pc55x,Diatom,1.4693685796676668e-5,NA,NA,NA,NA
Ectoine,211215_Blk_MediaBlk_Z,Diatom,2.988787028736735e-5,NA,NA,NA,NA
Ectoine,211215_Smp_Cy_A,Diatom,0.012230867136873463,8.15391142458231e-5,4.892346854749386e-4,1.630782284916462e-4,NA
Ectoine,211215_Smp_Cy_B,Diatom,0.008017029235781495,5.344686157187664e-5,3.2068116943125984e-4,1.0689372314375327e-4,NA
Ectoine,211215_Smp_Cy_C,Diatom,0.015270211171619329,1.0180140781079552e-4,6.108084468647731e-4,2.0360281562159104e-4,NA
Ectoine,211215_Smp_Fc_A,Diatom,1.8035344318434422e-4,NA,NA,NA,NA
Ectoine,211215_Smp_Fc_B,Diatom,9.299451596364358e-5,NA,NA,NA,NA
Ectoine,211215_Smp_Fc_C,Diatom,4.925730250398395e-5,NA,NA,NA,NA
Ectoine,211215_Smp_Np_A,Diatom,5.51694267322402e-4,2.4519745214328976e-6,1.4711847128597385e-5,4.903949042865795e-6,NA
Ectoine,211215_Smp_Np_C,Diatom,0.00177048824221109,7.0819529688443595e-6,4.249171781306616e-5,1.4163905937688719e-5,NA
Ectoine,211215_Smp_Np_F,Diatom,0.002090640130954473,8.362560523817891e-6,5.0175363142907346e-5,1.6725121047635782e-5,NA
Ectoine,211215_Smp_Pc55x_A,Diatom,5.1384090057857826e-5,2.740484803085751e-7,1.6442908818514506e-6,5.480969606171502e-7,NA
Ectoine,211215_Smp_Pc55x_B,Diatom,1.2032678947123115e-4,6.417428771798995e-7,3.850457263079397e-6,1.283485754359799e-6,NA
Ectoine,211215_Smp_Pc55x_C,Diatom,9.996432536304298e-5,5.331430686028959e-7,3.198858411617375e-6,1.0662861372057918e-6,NA
Ectoine,211215_Smp_Pt_C,Diatom,0.006444283115519194,2.577713246207678e-5,1.5466279477246067e-4,5.155426492415356e-5,NA
Ectoine,211215_Smp_Pt_F,Diatom,0.00646021543601485,2.58408617440594e-5,1.5504517046435642e-4,5.16817234881188e-5,NA
Ectoine,211215_Smp_To_A,Diatom,0.010892853576520993,4.357141430608398e-5,2.614284858365039e-4,8.714282861216796e-5,NA
Ectoine,211215_Smp_To_B,Diatom,0.007843015000193748,3.1372060000774996e-5,1.8823236000465e-4,6.274412000154999e-5,NA
Ectoine,211215_Smp_To_C,Diatom,3.022998836017215e-4,1.209199534406886e-6,7.255197206441316e-6,2.418399068813772e-6,NA
Ectoine,211215_Smp_Tp_A,Diatom,4.0392634255867834e-4,1.4049611915084464e-6,8.429767149050678e-6,2.8099223830168928e-6,NA
Ectoine,211215_Smp_Tp_E,Diatom,5.094319982899295e-4,2.037727993159718e-6,1.2226367958958307e-5,4.075455986319436e-6,NA
Ectoine,211215_Smp_Tp_F,Diatom,2.4710032074122106e-4,8.594793764912036e-7,5.156876258947222e-6,1.7189587529824073e-6,NA
Ectoine,211218_Blk_MediaBlk_21,Dino_Green,0,NA,NA,NA,NA
Ectoine,211218_Blk_MediaBlk_49,Dino_Green,6.1428384806944515e-6,NA,NA,NA,NA
Ectoine,211218_Blk_MediaBlk_71,Dino_Green,5.767125336410117e-6,NA,NA,NA,NA
Ectoine,211218_Blk_MediaBlk_3430,Dino_Green,0,NA,NA,NA,NA
Ectoine,211218_Blk_MediaBlk_N,Dino_Green,8.765687655242129e-6,NA,NA,NA,NA
Ectoine,211218_Blk_MediaBlk_O,Dino_Green,7.535691392014705e-6,NA,NA,NA,NA
Ectoine,211218_Smp_449_A,Dino_Green,1.0888538348803049e-4,1.8147563914671747e-6,1.0888538348803048e-5,3.6295127829343495e-6,NA
Ectoine,211218_Smp_449_B,Dino_Green,1.5294524963258357e-4,2.5490874938763925e-6,1.5294524963258356e-5,5.098174987752785e-6,NA
Ectoine,211218_Smp_449_C,Dino_Green,1.769894622996925e-4,2.949824371661541e-6,1.7698946229969245e-5,5.899648743323082e-6,NA
Ectoine,211218_Smp_1314_A,Dino_Green,1.437138491064795e-5,2.3952308184413246e-7,1.4371384910647948e-6,4.790461636882649e-7,NA
Ectoine,211218_Smp_1314_B,Dino_Green,8.075689751480403e-6,1.3459482919134004e-7,8.075689751480403e-7,2.691896583826801e-7,NA
Ectoine,211218_Smp_1314_C,Dino_Green,2.5964206834098064e-5,4.327367805683011e-7,2.5964206834098064e-6,8.654735611366022e-7,NA
Ectoine,211218_Smp_1545_A,Dino_Green,9.83139870328819e-6,1.5730237925261102e-7,9.438142755156661e-7,3.1460475850522204e-7,NA
Ectoine,211218_Smp_1545_B,Dino_Green,1.7512803938333322e-5,2.8020486301333314e-7,1.6812291780799987e-6,5.604097260266663e-7,NA
Ectoine,211218_Smp_1545_C,Dino_Green,2.3851356110156875e-5,3.816216977625099e-7,2.2897301865750594e-6,7.632433955250199e-7,NA
Ectoine,211218_Smp_1771_A,Dino_Green,9.705213372358018e-4,1.6175355620596698e-5,9.705213372358019e-5,3.2350711241193396e-5,NA
Ectoine,211218_Smp_1771_B,Dino_Green,8.272717724330957e-4,1.3787862873884925e-5,8.272717724330954e-5,2.757572574776985e-5,NA
Ectoine,211218_Smp_1771_C,Dino_Green,8.643716597223131e-4,1.4406194328705216e-5,8.643716597223129e-5,2.8812388657410432e-5,NA
Ectoine,211218_Smp_2021_A,Dino_Green,0,0,0,0,NA
Ectoine,211218_Smp_2021_B,Dino_Green,0,0,0,0,NA
Ectoine,211218_Smp_2021_C,Dino_Green,0,0,0,0,NA
Ectoine,211218_Smp_3430_A,Dino_Green,4.6203859631024306e-4,7.392617540963889e-6,4.435570524578333e-5,1.4785235081927777e-5,NA
Ectoine,211218_Smp_3430_B,Dino_Green,3.455418073745056e-4,5.52866891799209e-6,3.317201350795254e-5,1.105733783598418e-5,NA
Ectoine,211218_Smp_3430_C,Dino_Green,4.0860733006490955e-4,6.537717281038552e-6,3.9226303686231314e-5,1.3075434562077105e-5,NA
Ectoine,220104_Blk_MediaBlk_C,Haptophyte,0,NA,NA,NA,NA
Ectoine,220104_Blk_MediaBlk_H,Haptophyte,0,NA,NA,NA,NA
Ectoine,220104_Blk_MediaBlk_LInoSi,Haptophyte,4.064524094553301e-5,NA,NA,NA,NA
Ectoine,220104_Blk_MediaBlk_RAC5,Haptophyte,8.599556673240685e-5,NA,NA,NA,NA
Ectoine,220104_Smp_116-1_A,Haptophyte,1.0950265646335313e-5,NA,NA,NA,NA
Ectoine,220104_Smp_116-1_B,Haptophyte,1.2565991322489851e-5,NA,NA,NA,NA
Ectoine,220104_Smp_116-1_C,Haptophyte,2.5115939978691643e-5,NA,NA,NA,NA
Ectoine,220104_Smp_371_A,Haptophyte,0,0,0,0,NA
Ectoine,220104_Smp_371_B,Haptophyte,0,0,0,0,NA
Ectoine,220104_Smp_371_C,Haptophyte,5.160009021080777e-5,4.128007216864621e-7,2.4768043301187726e-6,8.256014433729242e-7,NA
Ectoine,220104_Smp_2090_A,Haptophyte,2.0976932076372356e-5,1.8646161845664315e-7,1.118769710739859e-6,3.729232369132863e-7,NA
Ectoine,220104_Smp_2090_B,Haptophyte,0,0,0,0,NA
Ectoine,220104_Smp_2090_C,Haptophyte,0,0,0,0,NA
Ectoine,220104_Smp_Ca_A,Haptophyte,0.1691402141568574,NA,NA,NA,NA
Ectoine,220104_Smp_Ca_B,Haptophyte,0.1805787818960497,NA,NA,NA,NA
Ectoine,220104_Smp_Ca_C,Haptophyte,0.1667638644194155,NA,NA,NA,NA
Ectoine,220104_Smp_Cr_A,Haptophyte,0.19671040706048573,NA,NA,NA,NA
Ectoine,220104_Smp_Cr_B,Haptophyte,0.17749653650745742,NA,NA,NA,NA
Ectoine,220104_Smp_Cr_C,Haptophyte,0.16709144649777977,NA,NA,NA,NA
Ectoine,220104_Smp_Cs_A,Haptophyte,0.1412646880611968,NA,NA,NA,NA
Ectoine,220104_Smp_Cs_B,Haptophyte,0.15199628758240694,NA,NA,NA,NA
Ectoine,220104_Smp_Cs_C,Haptophyte,0.13575615899043636,NA,NA,NA,NA
Ectoine,220104_Smp_P3_A,Haptophyte,3.692334236670327e-5,NA,NA,NA,NA
Ectoine,220104_Smp_P3_B,Haptophyte,4.3283113645183906e-5,NA,NA,NA,NA
Ectoine,220104_Smp_P3_C,Haptophyte,5.260619456801607e-5,NA,NA,NA,NA
Ectoine,220104_Smp_P5-5_A,Haptophyte,1.2758503317946563e-5,NA,NA,NA,NA
Ectoine,220104_Smp_P5-5_B,Haptophyte,3.9829356774311714e-5,NA,NA,NA,NA
Ectoine,220104_Smp_P5-5_C,Haptophyte,4.6986677748255874e-5,NA,NA,NA,NA
Gonyol,220111_Blk_MediaBlk_A,Bacteria,0,NA,NA,NA,NA
Gonyol,220111_Blk_MediaBlk_AMS,Bacteria,0,NA,NA,NA,NA
Gonyol,220111_Blk_MediaBlk_AOA,Bacteria,0,NA,NA,NA,NA
Gonyol,220111_Blk_MediaBlk_B,Bacteria,0,NA,NA,NA,NA
Gonyol,220111_Smp_DSS3_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_DSS3_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_DSS3_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_Och_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_Och_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_Och_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA7_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA7_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA7_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA11_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA11_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA11_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA16_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA16_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA16_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA36_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA36_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA36_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA42_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA44_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA44_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA48_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA48_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA48_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA53_A,Bacteria,2.559464213876234e-4,3.412618951834979e-6,2.388833266284485e-5,NA,3.412618951834979e-6
Gonyol,220111_Smp_SA53_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA53_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA55_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA55_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA55_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA59_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA59_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA59_C,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA60_A,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SA60_B,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SCM1_Exp1,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SCM1_Exp2,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SCM1_Exp3,Bacteria,0,0,0,NA,0
Gonyol,220111_Smp_SCM1_St1,Bacteria,0,NA,NA,NA,NA
Gonyol,220111_Smp_SCM1_St2,Bacteria,4.4420141925810797e-4,NA,NA,NA,NA
Gonyol,220111_Smp_SCM1_St3,Bacteria,0,NA,NA,NA,NA
Gonyol,220111_Smp_SCM1_St4,Bacteria,6.183278732590598e-4,NA,NA,NA,NA
Gonyol,211221_Blk_MediaBlk_1314P,Cyano,0.006376044767575985,NA,NA,NA,NA
Gonyol,211221_Blk_MediaBlk_A,Cyano,0,NA,NA,NA,NA
Gonyol,211221_Blk_MediaBlk_As9601,Cyano,0.0041913862190938785,NA,NA,NA,NA
Gonyol,211221_Blk_MediaBlk_C,Cyano,0,NA,NA,NA,NA
Gonyol,211221_Blk_MediaBlk_Nat,Cyano,0.0035798137935563242,NA,NA,NA,NA
Gonyol,211221_Smp_1314P_A,Cyano,0.0012983937491330487,2.0774299986128774e-5,1.454200999029014e-4,NA,2.0774299986128774e-5
Gonyol,211221_Smp_1314P_B,Cyano,0.0010391579057334465,1.6626526491735147e-5,1.1638568544214603e-4,NA,1.6626526491735147e-5
Gonyol,211221_Smp_1314P_C,Cyano,4.680345875603693e-4,7.488553400965909e-6,5.2419873806761364e-5,NA,7.488553400965909e-6
Gonyol,211221_Smp_7803_B,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_7803_F,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_8102_A,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_8102_F,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_8501_B,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_8501_C,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_8501_D,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_As9601_A,Cyano,0.006438548807224111,1.0301678091558578e-4,7.211174664091004e-4,NA,1.0301678091558578e-4
Gonyol,211221_Smp_As9601_B,Cyano,0.0025078898511309822,4.012623761809571e-5,2.8088366332667e-4,NA,4.012623761809571e-5
Gonyol,211221_Smp_As9601_C,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_MED4_D,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_MED4_E,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_MED4_F,Cyano,0,0,0,NA,0
Gonyol,211221_Smp_Nat_A,Cyano,0.0018394175080829502,2.9430680129327197e-5,2.0601476090529038e-4,NA,2.9430680129327197e-5
Gonyol,211221_Smp_Nat_B,Cyano,0.006625654175368176,1.0601046680589081e-4,7.420732676412357e-4,NA,1.0601046680589081e-4
Gonyol,211221_Smp_Nat_C,Cyano,0.0012991620562003068,2.0786592899204908e-5,1.4550615029443437e-4,NA,2.0786592899204908e-5
Gonyol,211215_Blk_MediaBlk_A,Diatom,0,NA,NA,NA,NA
Gonyol,211215_Blk_MediaBlk_B,Diatom,0,NA,NA,NA,NA
Gonyol,211215_Blk_MediaBlk_Fc,Diatom,2.6915172401415595e-4,NA,NA,NA,NA
Gonyol,211215_Blk_MediaBlk_Pc55x,Diatom,0,NA,NA,NA,NA
Gonyol,211215_Blk_MediaBlk_Z,Diatom,0,NA,NA,NA,NA
Gonyol,211215_Smp_Cy_A,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Cy_B,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Cy_C,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Fc_A,Diatom,0,NA,NA,NA,NA
Gonyol,211215_Smp_Fc_B,Diatom,0,NA,NA,NA,NA
Gonyol,211215_Smp_Fc_C,Diatom,0,NA,NA,NA,NA
Gonyol,211215_Smp_Np_A,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Np_C,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Np_F,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Pc55x_A,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Pc55x_B,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Pc55x_C,Diatom,0.0017754112753460393,9.468860135178876e-6,6.628202094625214e-5,NA,9.468860135178876e-6
Gonyol,211215_Smp_Pt_C,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Pt_F,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_To_A,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_To_B,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_To_C,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Tp_A,Diatom,0.002078130970102845,7.22828163514033e-6,5.059797144598231e-5,NA,7.22828163514033e-6
Gonyol,211215_Smp_Tp_E,Diatom,0,0,0,NA,0
Gonyol,211215_Smp_Tp_F,Diatom,0,0,0,NA,0
Gonyol,211218_Blk_MediaBlk_21,Dino_Green,0,NA,NA,NA,NA
Gonyol,211218_Blk_MediaBlk_49,Dino_Green,0,NA,NA,NA,NA
Gonyol,211218_Blk_MediaBlk_71,Dino_Green,0,NA,NA,NA,NA
Gonyol,211218_Blk_MediaBlk_3430,Dino_Green,0,NA,NA,NA,NA
Gonyol,211218_Blk_MediaBlk_N,Dino_Green,0.007842096900255724,NA,NA,NA,NA
Gonyol,211218_Blk_MediaBlk_O,Dino_Green,0.02431628152042837,NA,NA,NA,NA
Gonyol,211218_Smp_449_A,Dino_Green,104.02703413452659,1.7337839022421095,12.136487315694767,NA,1.7337839022421095
Gonyol,211218_Smp_449_B,Dino_Green,149.5069058383584,2.49178176397264,17.44247234780848,NA,2.49178176397264
Gonyol,211218_Smp_449_C,Dino_Green,105.3963544621889,1.7566059077031484,12.296241353922039,NA,1.7566059077031484
Gonyol,211218_Smp_1314_A,Dino_Green,215.72525739043675,3.5954209565072786,25.16794669555095,NA,3.5954209565072786
Gonyol,211218_Smp_1314_B,Dino_Green,209.3563295277836,3.489272158796393,24.424905111574752,NA,3.489272158796393
Gonyol,211218_Smp_1314_C,Dino_Green,203.26289360374702,3.3877148933957835,23.714004253770483,NA,3.3877148933957835
Gonyol,211218_Smp_1545_A,Dino_Green,0.003986472233339305,6.378355573342888e-5,4.4648489013400213e-4,NA,6.378355573342888e-5
Gonyol,211218_Smp_1545_B,Dino_Green,0.0073155816996260045,1.1704930719401607e-4,8.193451503581125e-4,NA,1.1704930719401607e-4
Gonyol,211218_Smp_1545_C,Dino_Green,0.008334237816565518,1.3334780506504826e-4,9.334346354553378e-4,NA,1.3334780506504826e-4
Gonyol,211218_Smp_1771_A,Dino_Green,62.70513167482439,1.0450855279137399,7.315598695396179,NA,1.0450855279137399
Gonyol,211218_Smp_1771_B,Dino_Green,65.98408666208243,1.0997347777013737,7.698143443909617,NA,1.0997347777013737
Gonyol,211218_Smp_1771_C,Dino_Green,48.648135972438865,0.8108022662073143,5.6756158634512,NA,0.8108022662073143
Gonyol,211218_Smp_2021_A,Dino_Green,1090.124801038992,8.898977967665239,62.29284577365667,NA,8.898977967665239
Gonyol,211218_Smp_2021_B,Dino_Green,1143.0687405951219,9.33117339261324,65.31821374829268,NA,9.33117339261324
Gonyol,211218_Smp_2021_C,Dino_Green,628.4428784733007,10.47404797455501,73.31833582188507,NA,10.47404797455501
Gonyol,211218_Smp_3430_A,Dino_Green,0,0,0,NA,0
Gonyol,211218_Smp_3430_B,Dino_Green,0,0,0,NA,0
Gonyol,211218_Smp_3430_C,Dino_Green,0,0,0,NA,0
Gonyol,220104_Blk_MediaBlk_C,Haptophyte,0,NA,NA,NA,NA
Gonyol,220104_Blk_MediaBlk_H,Haptophyte,0,NA,NA,NA,NA
Gonyol,220104_Blk_MediaBlk_LInoSi,Haptophyte,6.722376936383572e-5,NA,NA,NA,NA
Gonyol,220104_Blk_MediaBlk_RAC5,Haptophyte,1.6754429874013462e-4,NA,NA,NA,NA
Gonyol,220104_Smp_116-1_A,Haptophyte,10.84276507124527,NA,NA,NA,NA
Gonyol,220104_Smp_116-1_B,Haptophyte,11.640371059603936,NA,NA,NA,NA
Gonyol,220104_Smp_116-1_C,Haptophyte,11.525473532331409,NA,NA,NA,NA
Gonyol,220104_Smp_371_A,Haptophyte,12.962470804905323,0.06913317762616172,0.48393224338313207,NA,0.06913317762616172
Gonyol,220104_Smp_371_B,Haptophyte,15.595599922945073,0.08317653292237373,0.5822357304566161,NA,0.08317653292237373
Gonyol,220104_Smp_371_C,Haptophyte,10.201329085508732,0.08161063268406986,0.571274428788489,NA,0.08161063268406986
Gonyol,220104_Smp_2090_A,Haptophyte,16.6198793103519,0.14773226053646132,1.0341258237552293,NA,0.14773226053646132
Gonyol,220104_Smp_2090_B,Haptophyte,14.722407287922199,0.11777925830337758,0.8244548081236431,NA,0.11777925830337758
Gonyol,220104_Smp_2090_C,Haptophyte,21.49546699711697,0.17196373597693573,1.2037461518385502,NA,0.17196373597693573
Gonyol,220104_Smp_Ca_A,Haptophyte,44.23529936641594,NA,NA,NA,NA
Gonyol,220104_Smp_Ca_B,Haptophyte,53.99484585924117,NA,NA,NA,NA
Gonyol,220104_Smp_Ca_C,Haptophyte,48.95744309030963,NA,NA,NA,NA
Gonyol,220104_Smp_Cr_A,Haptophyte,15.142232519861977,NA,NA,NA,NA
Gonyol,220104_Smp_Cr_B,Haptophyte,10.563033831243278,NA,NA,NA,NA
Gonyol,220104_Smp_Cr_C,Haptophyte,12.990665295146812,NA,NA,NA,NA
Gonyol,220104_Smp_Cs_A,Haptophyte,8.904609876087822,NA,NA,NA,NA
Gonyol,220104_Smp_Cs_B,Haptophyte,8.14411896357981,NA,NA,NA,NA
Gonyol,220104_Smp_Cs_C,Haptophyte,8.32779662355082,NA,NA,NA,NA
Gonyol,220104_Smp_P3_A,Haptophyte,4.845761281570751,NA,NA,NA,NA
Gonyol,220104_Smp_P3_B,Haptophyte,3.8968916813582877,NA,NA,NA,NA
Gonyol,220104_Smp_P3_C,Haptophyte,3.6260466853208357,NA,NA,NA,NA
Gonyol,220104_Smp_P5-5_A,Haptophyte,15.757475446406081,NA,NA,NA,NA
Gonyol,220104_Smp_P5-5_B,Haptophyte,14.51538074376704,NA,NA,NA,NA
Gonyol,220104_Smp_P5-5_C,Haptophyte,18.601341379886847,NA,NA,NA,NA
Homoserine Betaine (tentative),220111_Blk_MediaBlk_A,Bacteria,7.312622904206883e-6,NA,NA,NA,NA
Homoserine Betaine (tentative),220111_Blk_MediaBlk_AMS,Bacteria,0,NA,NA,NA,NA
Homoserine Betaine (tentative),220111_Blk_MediaBlk_AOA,Bacteria,0,NA,NA,NA,NA
Homoserine Betaine (tentative),220111_Blk_MediaBlk_B,Bacteria,0,NA,NA,NA,NA
Homoserine Betaine (tentative),220111_Smp_DSS3_A,Bacteria,4.2199928009693884e-5,5.626657067959185e-7,3.938659947571429e-6,5.626657067959185e-7,NA
Homoserine Betaine (tentative),220111_Smp_DSS3_B,Bacteria,1.3490265795156654e-5,1.798702106020887e-7,1.259091474214621e-6,1.798702106020887e-7,NA
Homoserine Betaine (tentative),220111_Smp_DSS3_C,Bacteria,1.4503368760010317e-5,1.9337825013347088e-7,1.3536477509342962e-6,1.9337825013347088e-7,NA
Homoserine Betaine (tentative),220111_Smp_Och_A,Bacteria,2.1468134255232357e-5,2.8624179006976474e-7,2.0036925304883532e-6,2.8624179006976474e-7,NA
Homoserine Betaine (tentative),220111_Smp_Och_B,Bacteria,9.087457421582096e-6,1.2116609895442794e-7,8.481626926809956e-7,1.2116609895442794e-7,NA
Homoserine Betaine (tentative),220111_Smp_Och_C,Bacteria,2.2775773420394353e-5,3.036769789385913e-7,2.1257388525701393e-6,3.036769789385913e-7,NA
Homoserine Betaine (tentative),220111_Smp_SA7_A,Bacteria,3.220347093543607e-5,4.2937961247248093e-7,3.0056572873073667e-6,4.2937961247248093e-7,NA
Homoserine Betaine (tentative),220111_Smp_SA7_B,Bacteria,3.6649444096986854e-5,5.863911055517897e-7,4.104737738862528e-6,5.863911055517897e-7,NA
Homoserine Betaine (tentative),220111_Smp_SA7_C,Bacteria,0,0,0,0,NA
Homoserine Betaine (tentative),220111_Smp_SA11_A,Bacteria,0.2162201215397827,0.0028829349538637694,0.020180544677046386,0.0028829349538637694,NA
Homoserine Betaine (tentative),220111_Smp_SA11_B,Bacteria,0.3035708646551148,0.0040476115287348645,0.02833328070114405,0.0040476115287348645,NA
Homoserine Betaine (tentative),220111_Smp_SA11_C,Bacteria,0.2883647731468516,0.0038448636419580215,0.02691404549370615,0.0038448636419580215,NA
Homoserine Betaine (tentative),220111_Smp_SA16_A,Bacteria,0.11946371018590786,0.0015928494691454381,0.011149946284018067,0.0015928494691454381,NA
Homoserine Betaine (tentative),220111_Smp_SA16_B,Bacteria,0.12866373121811123,0.001715516416241483,0.012008614913690381,0.001715516416241483,NA
Homoserine Betaine (tentative),220111_Smp_SA16_C,Bacteria,0.13441407317735854,0.0017921876423647803,0.012545313496553462,0.0017921876423647803,NA
Homoserine Betaine (tentative),220111_Smp_SA36_A,Bacteria,0,0,0,0,NA
Homoserine Betaine (tentative),220111_Smp_SA36_B,Bacteria,0,0,0,0,NA
Homoserine Betaine (tentative),220111_Smp_SA36_C,Bacteria,0,0,0,0,NA
Homoserine Betaine (tentative),220111_Smp_SA42_A,Bacteria,0.007680958196428679,1.0241277595238238e-4,7.168894316666766e-4,1.0241277595238238e-4,NA
Homoserine Betaine (tentative),220111_Smp_SA44_B,Bacteria,2.490582875176211e-4,3.320777166901615e-6,2.3245440168311304e-5,3.320777166901615e-6,NA
Homoserine Betaine (tentative),220111_Smp_SA44_C,Bacteria,0.0029331666809274577,3.9108889079032766e-5,2.7376222355322935e-4,3.9108889079032766e-5,NA
Homoserine Betaine (tentative),220111_Smp_SA48_A,Bacteria,0.002648083569185917,5.296167138371835e-5,3.707316996860285e-4,5.296167138371835e-5,NA
Homoserine Betaine (tentative),220111_Smp_SA48_B,Bacteria,0.002604065641870872,5.2081312837417434e-5,3.6456918986192205e-4,5.2081312837417434e-5,NA
Homoserine Betaine (tentative),220111_Smp_SA48_C,Bacteria,0.008593624316977199,1.1458165755969598e-4,8.020716029178718e-4,1.1458165755969598e-4,NA
Homoserine Betaine (tentative),220111_Smp_SA53_A,Bacteria,0.008915595548702181,1.1887460731602906e-4,8.321222512122034e-4,1.1887460731602906e-4,NA
Homoserine Betaine (tentative),220111_Smp_SA53_B,Bacteria,0.009715652354736266,1.5545043767578029e-4,0.001088153063730462,1.5545043767578029e-4,NA
Homoserine Betaine (tentative),220111_Smp_SA53_C,Bacteria,0.010455956398685386,1.672953023789662e-4,0.0011710671166527634,1.672953023789662e-4,NA
Homoserine Betaine (tentative),220111_Smp_SA55_A,Bacteria,1.8522772252149032e-5,2.469702966953204e-7,1.7287920768672429e-6,2.469702966953204e-7,NA
Homoserine Betaine (tentative),220111_Smp_SA55_B,Bacteria,1.879953471623186e-5,2.5066046288309154e-7,1.7546232401816408e-6,2.5066046288309154e-7,NA
Homoserine Betaine (tentative),220111_Smp_SA55_C,Bacteria,2.4263689052986447e-5,3.2351585403981925e-7,2.264610978278735e-6,3.2351585403981925e-7,NA
Homoserine Betaine (tentative),220111_Smp_SA59_A,Bacteria,1.7254743127718156e-4,2.3006324170290873e-6,1.6104426919203613e-5,2.3006324170290873e-6,NA
Homoserine Betaine (tentative),220111_Smp_SA59_B,Bacteria,8.632449774209222e-5,1.1509933032278961e-6,8.056953122595274e-6,1.1509933032278961e-6,NA
