SampID,Type,Organism,Compound,uM.in.vial.ave,uM_in_samp
220104_Smp_371_C,Haptophyte,371,Hydroxyisoleucine,0.03634537079650312,2.907629663720249e-4
220104_Smp_2090_A,Haptophyte,2090,Hydroxyisoleucine,0.02940500724371567,2.6137784216636147e-4
220104_Smp_2090_B,Haptophyte,2090,Hydroxyisoleucine,0.03212887197178119,2.570309757742495e-4
220104_Smp_2090_C,Haptophyte,2090,Hydroxyisoleucine,0.09872942430184772,7.898353944147817e-4
211218_Smp_449_A,Dino,449,Hydroxyisoleucine,0.00646801153965527,1.0780019232758796e-4
211218_Smp_449_B,Dino,449,Hydroxyisoleucine,0.00444575705328086,7.409595088801441e-5
211218_Smp_449_C,Dino,449,Hydroxyisoleucine,0.00267223168963069,4.4537194827178205e-5
211218_Smp_1314_A,Dino,1314,Hydroxyisoleucine,0.05591657407917672,9.31942901319612e-4
211218_Smp_1314_B,Dino,1314,Hydroxyisoleucine,0.0675200868099903,0.0011253347801665
211218_Smp_1314_C,Dino,1314,Hydroxyisoleucine,0.06370581111850551,0.00106176351864175
211218_Smp_1545_A,Prasinophyte,1545,Hydroxyisoleucine,0.48554440973326607,0.00776871055573225
211218_Smp_1545_B,Prasinophyte,1545,Hydroxyisoleucine,0.5564463363907585,0.00890314138225213
211218_Smp_1545_C,Prasinophyte,1545,Hydroxyisoleucine,0.4844316217574685,0.00775090594811949
211218_Smp_1771_A,Dino,1771,Hydroxyisoleucine,0.1917171442581103,0.00319528573763517
211218_Smp_1771_B,Dino,1771,Hydroxyisoleucine,0.4955103274343309,0.00825850545723884
211218_Smp_1771_C,Dino,1771,Hydroxyisoleucine,0.3877503685212658,0.00646250614202109
211218_Smp_2021_A,Dino,2021,Hydroxyisoleucine,1.876773234329966,0.01532059783126502
211218_Smp_2021_B,Dino,2021,Hydroxyisoleucine,1.0813928270625768,0.0088276965474496
211218_Smp_2021_C,Dino,2021,Hydroxyisoleucine,1.049710654386565,0.01749517757310941
211218_Smp_3430_A,Prasinophyte,3430,Hydroxyisoleucine,1.1811893069896937,0.0188990289118351
211218_Smp_3430_B,Prasinophyte,3430,Hydroxyisoleucine,0.5305221621920266,0.00848835459507242
211218_Smp_3430_C,Prasinophyte,3430,Hydroxyisoleucine,1.2235428158577015,0.01957668505372322
220111_Smp_DSS3_A,Bacteria,DSS3,Isethionic acid,0,0
220111_Smp_DSS3_B,Bacteria,DSS3,Isethionic acid,0,0
220111_Smp_DSS3_C,Bacteria,DSS3,Isethionic acid,0,0
220111_Smp_Och_A,Bacteria,OCh114,Isethionic acid,0,0
220111_Smp_Och_B,Bacteria,OCh114,Isethionic acid,5.166496975268725e-4,6.888662633691633e-6
220111_Smp_Och_C,Bacteria,OCh114,Isethionic acid,0,0
220111_Smp_SA7_A,Bacteria,SA7,Isethionic acid,0,0
220111_Smp_SA7_B,Bacteria,SA7,Isethionic acid,0,0
220111_Smp_SA7_C,Bacteria,SA7,Isethionic acid,0,0
220111_Smp_SA11_A,Bacteria,SA11,Isethionic acid,5.907096306967075e-4,7.876128409289433e-6
220111_Smp_SA11_B,Bacteria,SA11,Isethionic acid,3.1225564387966145e-4,4.1634085850621535e-6
220111_Smp_SA11_C,Bacteria,SA11,Isethionic acid,6.005092707694826e-4,8.006790276926435e-6
220111_Smp_SA16_A,Bacteria,SA16,Isethionic acid,0,0
220111_Smp_SA16_B,Bacteria,SA16,Isethionic acid,0.00110042201334485,1.4672293511264795e-5
220111_Smp_SA16_C,Bacteria,SA16,Isethionic acid,0,0
220111_Smp_SA36_A,Bacteria,SA36,Isethionic acid,7.032689302171103e-4,9.37691906956147e-6
220111_Smp_SA36_B,Bacteria,SA36,Isethionic acid,0,0
220111_Smp_SA36_C,Bacteria,SA36,Isethionic acid,0,0
220111_Smp_SA42_A,Bacteria,SA42,Isethionic acid,0,0
220111_Smp_SA44_B,Bacteria,SA44,Isethionic acid,0,0
220111_Smp_SA44_C,Bacteria,SA44,Isethionic acid,0,0
220111_Smp_SA48_A,Bacteria,SA48,Isethionic acid,0,0
220111_Smp_SA48_B,Bacteria,SA48,Isethionic acid,0,0
220111_Smp_SA48_C,Bacteria,SA48,Isethionic acid,0,0
220111_Smp_SA53_A,Bacteria,SA53,Isethionic acid,6.218128361450805e-4,8.290837815267738e-6
220111_Smp_SA53_B,Bacteria,SA53,Isethionic acid,0,0
220111_Smp_SA53_C,Bacteria,SA53,Isethionic acid,0,0
220111_Smp_SA55_A,Bacteria,SA55,Isethionic acid,0,0
220111_Smp_SA55_B,Bacteria,SA55,Isethionic acid,0,0
220111_Smp_SA55_C,Bacteria,SA55,Isethionic acid,0,0
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Isethionic acid,0,0
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Isethionic acid,0,0
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Isethionic acid,0,0
211221_Smp_1314P_A,Cyano,1314P,L-Asparagine,1.0691138051674267,0.01710582088267882
211221_Smp_1314P_B,Cyano,1314P,L-Asparagine,0.8479842816041944,0.01356774850566711
211221_Smp_1314P_C,Cyano,1314P,L-Asparagine,0.664769898550417,0.01063631837680667
211221_Smp_7803_B,Cyano,7803,L-Asparagine,1.7260082953326246,0.00863004147666312
211221_Smp_7803_F,Cyano,7803,L-Asparagine,2.549085155500547,0.01274542577750273
211221_Smp_8102_A,Cyano,8102,L-Asparagine,0.00274010883304051,1.826739222027012e-5
211221_Smp_8102_F,Cyano,8102,L-Asparagine,0,0
211221_Smp_8501_B,Cyano,WH8501,L-Asparagine,0.19874463938122905,0.00158995711504983
211221_Smp_8501_C,Cyano,WH8501,L-Asparagine,0.3579398016776619,0.00190901227561419
211221_Smp_8501_D,Cyano,WH8501,L-Asparagine,0.2048111887278689,0.00163848950982295
211221_Smp_As9601_A,Cyano,As9601,L-Asparagine,0.9231134695575832,0.01476981551292133
211221_Smp_As9601_B,Cyano,As9601,L-Asparagine,0.9691535725596728,0.01550645716095476
211221_Smp_As9601_C,Cyano,As9601,L-Asparagine,0.497766475620838,0.0079642636099334
211221_Smp_MED4_D,Cyano,MED4,L-Asparagine,1.2060674694784792,0.00603033734739239
211221_Smp_MED4_E,Cyano,MED4,L-Asparagine,1.2466683574729245,0.0062333417873646204
211221_Smp_MED4_F,Cyano,MED4,L-Asparagine,1.220458267920948,0.00610229133960474
211221_Smp_Nat_A,Cyano,NATL2A,L-Asparagine,1.9517713441278917,0.03122834150604626
211221_Smp_Nat_B,Cyano,NATL2A,L-Asparagine,1.162515517901404,0.01860024828642246
211221_Smp_Nat_C,Cyano,NATL2A,L-Asparagine,1.3388107788602153,0.02142097246176344
220104_Smp_371_A,Haptophyte,371,L-Asparagine,0.4921515096147503,0.00262480805127866
220104_Smp_371_B,Haptophyte,371,L-Asparagine,0.49734056244976016,0.00265248299973205
220104_Smp_371_C,Haptophyte,371,L-Asparagine,0.426371687319525,0.00341097349855619
220104_Smp_2090_A,Haptophyte,2090,L-Asparagine,1.196383994306489,0.01063452439383545
220104_Smp_2090_B,Haptophyte,2090,L-Asparagine,1.5810952928448596,0.01264876234275887
220104_Smp_2090_C,Haptophyte,2090,L-Asparagine,2.322692159171659,0.01858153727337327
211215_Smp_Cy_A,Diatom,Cy,L-Asparagine,16.83685602164697,0.11224570681097978
211215_Smp_Cy_B,Diatom,Cy,L-Asparagine,13.057821536978048,0.08705214357985364
211215_Smp_Cy_C,Diatom,Cy,L-Asparagine,21.765075833843436,0.14510050555895623
211215_Smp_Np_A,Diatom,Np,L-Asparagine,21.32624247599847,0.09478329989332654
211215_Smp_Np_C,Diatom,Np,L-Asparagine,33.52639187893846,0.13410556751575384
211215_Smp_Np_F,Diatom,Np,L-Asparagine,21.385599492743996,0.08554239797097599
211215_Smp_Pc55x_A,Diatom,Pc55x,L-Asparagine,0.8364918650197731,0.00446128994677212
211215_Smp_Pc55x_B,Diatom,Pc55x,L-Asparagine,0.6965647622883672,0.00371501206553795
211215_Smp_Pc55x_C,Diatom,Pc55x,L-Asparagine,0.35634405225367727,0.00190050161201961
211215_Smp_Pt_C,Diatom,Pt,L-Asparagine,57.49846182852203,0.22999384731408817
211215_Smp_Pt_F,Diatom,Pt,L-Asparagine,58.347286034887674,0.23338914413955072
211215_Smp_To_A,Diatom,To,L-Asparagine,24.697892781034533,0.09879157112413814
211215_Smp_To_B,Diatom,To,L-Asparagine,25.668532132796017,0.10267412853118406
211215_Smp_To_C,Diatom,To,L-Asparagine,26.04125976043552,0.10416503904174208
211215_Smp_Tp_A,Diatom,Tp,L-Asparagine,21.473981182030613,0.0746921084592369
211215_Smp_Tp_E,Diatom,Tp,L-Asparagine,11.4107299227338,0.0456429196909352
211215_Smp_Tp_F,Diatom,Tp,L-Asparagine,11.541563231665371,0.04014456776231434
211218_Smp_449_A,Dino,449,L-Asparagine,0.08182329391474528,0.00136372156524575
211218_Smp_449_B,Dino,449,L-Asparagine,0.08561317801834084,0.00142688630030568
211218_Smp_449_C,Dino,449,L-Asparagine,0.05241010002206912,8.735016670344853e-4
211218_Smp_1314_A,Dino,1314,L-Asparagine,0.9803265427857212,0.01633877571309535
211218_Smp_1314_B,Dino,1314,L-Asparagine,1.1217260686255222,0.01869543447709203
211218_Smp_1314_C,Dino,1314,L-Asparagine,1.1454105895482627,0.01909017649247104
211218_Smp_1545_A,Prasinophyte,1545,L-Asparagine,1.5056002683867886,0.02408960429418861
211218_Smp_1545_B,Prasinophyte,1545,L-Asparagine,1.6421355513047953,0.02627416882087672
211218_Smp_1545_C,Prasinophyte,1545,L-Asparagine,1.589865899719362,0.02543785439550979
211218_Smp_1771_A,Dino,1771,L-Asparagine,0.11670000914642378,0.00194500015244039
211218_Smp_1771_B,Dino,1771,L-Asparagine,0.11485314419980308,0.00191421906999671
211218_Smp_1771_C,Dino,1771,L-Asparagine,0.0799687420582646,0.00133281236763774
211218_Smp_2021_A,Dino,2021,L-Asparagine,1.656461675819855,0.01352213612914167
211218_Smp_2021_B,Dino,2021,L-Asparagine,1.9575489428221071,0.01597999136997638
211218_Smp_2021_C,Dino,2021,L-Asparagine,0.7612274452696406,0.01268712408782734
211218_Smp_3430_A,Prasinophyte,3430,L-Asparagine,1.262366838657262,0.02019786941851618
211218_Smp_3430_B,Prasinophyte,3430,L-Asparagine,1.2769074280232844,0.02043051884837255
211218_Smp_3430_C,Prasinophyte,3430,L-Asparagine,1.2346439564623533,0.01975430330339765
220111_Smp_DSS3_A,Bacteria,DSS3,L-Asparagine,1.6195714294504695,0.02159428572600625
220111_Smp_DSS3_B,Bacteria,DSS3,L-Asparagine,0.8199201862009495,0.01093226914934599
220111_Smp_DSS3_C,Bacteria,DSS3,L-Asparagine,0.3136666430887343,0.00418222190784979
220111_Smp_Och_A,Bacteria,OCh114,L-Asparagine,4.867675274645522,0.06490233699527362
220111_Smp_Och_B,Bacteria,OCh114,L-Asparagine,5.343010084840669,0.07124013446454223
220111_Smp_Och_C,Bacteria,OCh114,L-Asparagine,5.303453711885079,0.07071271615846772
220111_Smp_SA7_A,Bacteria,SA7,L-Asparagine,19.03611711608198,0.253814894881093
220111_Smp_SA7_B,Bacteria,SA7,L-Asparagine,15.30267325493542,0.2448427720789667
220111_Smp_SA7_C,Bacteria,SA7,L-Asparagine,19.53136294950972,0.31250180719215553
220111_Smp_SA11_A,Bacteria,SA11,L-Asparagine,0.11096088689359077,0.00147947849191454
220111_Smp_SA11_B,Bacteria,SA11,L-Asparagine,0.0273454396429451,3.646058619059347e-4
220111_Smp_SA11_C,Bacteria,SA11,L-Asparagine,0.0217390447663061,2.898539302174147e-4
220111_Smp_SA16_A,Bacteria,SA16,L-Asparagine,0.5732317014264887,0.00764308935235318
220111_Smp_SA16_B,Bacteria,SA16,L-Asparagine,0.04487363787010016,5.983151716013356e-4
220111_Smp_SA16_C,Bacteria,SA16,L-Asparagine,0.02468967955850052,3.291957274466737e-4
220111_Smp_SA36_A,Bacteria,SA36,L-Asparagine,4.3234753575200875,0.05764633810026783
220111_Smp_SA36_B,Bacteria,SA36,L-Asparagine,6.002771552458625,0.08003695403278166
220111_Smp_SA36_C,Bacteria,SA36,L-Asparagine,3.4579925030864564,0.04610656670781941
220111_Smp_SA42_A,Bacteria,SA42,L-Asparagine,0.4124951746850072,0.00549993566246676
220111_Smp_SA44_B,Bacteria,SA44,L-Asparagine,0.10886274109958002,0.00145150321466106
220111_Smp_SA44_C,Bacteria,SA44,L-Asparagine,0.03601414311251257,4.801885748335009e-4
220111_Smp_SA48_A,Bacteria,SA48,L-Asparagine,0.8753072314115754,0.01750614462823151
220111_Smp_SA48_B,Bacteria,SA48,L-Asparagine,1.268697681432843,0.02537395362865686
220111_Smp_SA48_C,Bacteria,SA48,L-Asparagine,0.7607222797206409,0.01014296372960854
220111_Smp_SA53_A,Bacteria,SA53,L-Asparagine,0.5685185290962812,0.00758024705461708
220111_Smp_SA53_B,Bacteria,SA53,L-Asparagine,0.4975664316273861,0.00796106290603817
220111_Smp_SA53_C,Bacteria,SA53,L-Asparagine,0.5879352388823151,0.00940696382211704
220111_Smp_SA55_A,Bacteria,SA55,L-Asparagine,1.4882320978935246,0.01984309463858032
220111_Smp_SA55_B,Bacteria,SA55,L-Asparagine,0.511066215608334,0.00681421620811111
220111_Smp_SA55_C,Bacteria,SA55,L-Asparagine,NA,NA
220111_Smp_SCM1_Exp1,Bacteria,Nmar,L-Asparagine,0.00113702859373491,3.03207624995977e-7
220111_Smp_SCM1_Exp2,Bacteria,Nmar,L-Asparagine,0.00125739498730096,3.353053299469239e-7
220111_Smp_SCM1_Exp3,Bacteria,Nmar,L-Asparagine,0.00116616925236866,3.109784672983111e-7
211215_Smp_Cy_A,Diatom,Cy,L-Aspartic acid,60.26515009089942,0.4017676672726627
211215_Smp_Cy_B,Diatom,Cy,L-Aspartic acid,42.718495546357616,0.28478997030905073
211215_Smp_Cy_C,Diatom,Cy,L-Aspartic acid,78.76757065713562,0.5251171377142374
211215_Smp_Np_A,Diatom,Np,L-Aspartic acid,60.28700425485504,0.26794224113268905
211215_Smp_Np_C,Diatom,Np,L-Aspartic acid,83.18763871180947,0.33275055484723787
211215_Smp_Np_F,Diatom,Np,L-Aspartic acid,60.06432098997011,0.24025728395988044
211215_Smp_Pc55x_A,Diatom,Pc55x,L-Aspartic acid,7.300876093432024,0.03893800583163746
211215_Smp_Pc55x_B,Diatom,Pc55x,L-Aspartic acid,6.244413874059576,0.03330354066165107
211215_Smp_Pc55x_C,Diatom,Pc55x,L-Aspartic acid,2.8919560756097225,0.01542376573658518
211215_Smp_Pt_C,Diatom,Pt,L-Aspartic acid,135.0817738281069,0.5403270953124276
211215_Smp_Pt_F,Diatom,Pt,L-Aspartic acid,204.83129411269093,0.8193251764507637
211215_Smp_To_A,Diatom,To,L-Aspartic acid,50.13069168871798,0.2005227667548719
211215_Smp_To_B,Diatom,To,L-Aspartic acid,58.821621606891874,0.2352864864275675
211215_Smp_To_C,Diatom,To,L-Aspartic acid,61.16634868508291,0.2446653947403317
211215_Smp_Tp_A,Diatom,Tp,L-Aspartic acid,82.38449677131675,0.28655477137849306
211215_Smp_Tp_E,Diatom,Tp,L-Aspartic acid,52.487739887763794,0.2099509595510552
211215_Smp_Tp_F,Diatom,Tp,L-Aspartic acid,47.6507675942763,0.16574180032791758
220104_Smp_371_A,Haptophyte,371,L-Aspartic acid,1.8170328330306769,0.00969084177616361
220104_Smp_371_B,Haptophyte,371,L-Aspartic acid,1.9258204195041737,0.01027104223735559
220104_Smp_371_C,Haptophyte,371,L-Aspartic acid,1.721671142536547,0.01377336914029237
220104_Smp_2090_A,Haptophyte,2090,L-Aspartic acid,1.922790665762811,0.01709147258455832
220104_Smp_2090_B,Haptophyte,2090,L-Aspartic acid,2.643042861601959,0.02114434289281567
220104_Smp_2090_C,Haptophyte,2090,L-Aspartic acid,2.6387024503900753,0.0211096196031206
220111_Smp_DSS3_A,Bacteria,DSS3,L-Aspartic acid,3.9872465831166934,0.05316328777488925
220111_Smp_DSS3_B,Bacteria,DSS3,L-Aspartic acid,4.636858702790015,0.06182478270386687
220111_Smp_DSS3_C,Bacteria,DSS3,L-Aspartic acid,4.881479598203313,0.06508639464271083
220111_Smp_Och_A,Bacteria,OCh114,L-Aspartic acid,11.311590035365317,0.15082120047153755
220111_Smp_Och_B,Bacteria,OCh114,L-Aspartic acid,11.938773076243054,0.159183641016574
220111_Smp_Och_C,Bacteria,OCh114,L-Aspartic acid,12.168116507508492,0.16224155343344657
220111_Smp_SA7_A,Bacteria,SA7,L-Aspartic acid,14.386369370534595,0.19181825827379465
220111_Smp_SA7_B,Bacteria,SA7,L-Aspartic acid,12.890653171659284,0.20625045074654852
220111_Smp_SA7_C,Bacteria,SA7,L-Aspartic acid,13.753399139281148,0.2200543862284984
220111_Smp_SA11_A,Bacteria,SA11,L-Aspartic acid,13.317932882654178,0.17757243843538903
220111_Smp_SA11_B,Bacteria,SA11,L-Aspartic acid,18.046827979302403,0.24062437305736536
220111_Smp_SA11_C,Bacteria,SA11,L-Aspartic acid,20.972832424218065,0.2796377656562408
220111_Smp_SA16_A,Bacteria,SA16,L-Aspartic acid,11.517916006964352,0.15357221342619137
220111_Smp_SA16_B,Bacteria,SA16,L-Aspartic acid,12.127565297891715,0.1617008706385562
220111_Smp_SA16_C,Bacteria,SA16,L-Aspartic acid,11.148348407869,0.14864464543825334
220111_Smp_SA36_A,Bacteria,SA36,L-Aspartic acid,9.769739821431587,0.13026319761908786
220111_Smp_SA36_B,Bacteria,SA36,L-Aspartic acid,13.917870792471618,0.1855716105662882
220111_Smp_SA36_C,Bacteria,SA36,L-Aspartic acid,9.21237095794369,0.12283161277258252
220111_Smp_SA42_A,Bacteria,SA42,L-Aspartic acid,13.474883170270738,0.17966510893694318
220111_Smp_SA44_B,Bacteria,SA44,L-Aspartic acid,6.0568193161767985,0.08075759088235732
220111_Smp_SA44_C,Bacteria,SA44,L-Aspartic acid,4.553366837872655,0.06071155783830206
220111_Smp_SA48_A,Bacteria,SA48,L-Aspartic acid,2.1519856932648698,0.04303971386529739
220111_Smp_SA48_B,Bacteria,SA48,L-Aspartic acid,2.5761469856444297,0.0515229397128886
220111_Smp_SA48_C,Bacteria,SA48,L-Aspartic acid,9.046544170705484,0.12062058894273976
220111_Smp_SA53_A,Bacteria,SA53,L-Aspartic acid,4.9571175075176805,0.06609490010023573
220111_Smp_SA53_B,Bacteria,SA53,L-Aspartic acid,3.6433379641235697,0.0582934074259771
220111_Smp_SA53_C,Bacteria,SA53,L-Aspartic acid,4.7264938833470005,0.075623902133552
220111_Smp_SA55_A,Bacteria,SA55,L-Aspartic acid,31.87029275137713,0.4249372366850283
220111_Smp_SA55_B,Bacteria,SA55,L-Aspartic acid,35.07223419904417,0.4676297893205889
220111_Smp_SA55_C,Bacteria,SA55,L-Aspartic acid,21.22758771561999,0.2830345028749332
220111_Smp_SCM1_Exp1,Bacteria,Nmar,L-Aspartic acid,0.22548984623572196,6.0130625662859184e-5
220111_Smp_SCM1_Exp2,Bacteria,Nmar,L-Aspartic acid,0.2587630941546227,6.900349177456603e-5
220111_Smp_SCM1_Exp3,Bacteria,Nmar,L-Aspartic acid,0.33663747012638334,8.976999203370222e-5
211221_Smp_1314P_A,Cyano,1314P,L-Aspartic acid,39.36738325481582,0.6298781320770531
211221_Smp_1314P_B,Cyano,1314P,L-Aspartic acid,31.182331666966594,0.4989173066714655
211221_Smp_1314P_C,Cyano,1314P,L-Aspartic acid,27.376426559374703,0.4380228249499952
211221_Smp_7803_B,Cyano,7803,L-Aspartic acid,45.17821746764705,0.2258910873382353
211221_Smp_7803_F,Cyano,7803,L-Aspartic acid,70.9568232765226,0.354784116382613
211221_Smp_8102_A,Cyano,8102,L-Aspartic acid,51.943994230920765,0.3462932948728051
211221_Smp_8102_F,Cyano,8102,L-Aspartic acid,44.98336667746453,0.2998891111830968
211221_Smp_8501_B,Cyano,WH8501,L-Aspartic acid,4.44947717047562,0.03559581736380496
211221_Smp_8501_C,Cyano,WH8501,L-Aspartic acid,4.912628479130845,0.02620068522203117
211221_Smp_8501_D,Cyano,WH8501,L-Aspartic acid,3.029431860184159,0.02423545488147327
211221_Smp_As9601_A,Cyano,As9601,L-Aspartic acid,41.17290311610251,0.6587664498576401
211221_Smp_As9601_B,Cyano,As9601,L-Aspartic acid,42.31317819119791,0.6770108510591666
211221_Smp_As9601_C,Cyano,As9601,L-Aspartic acid,29.463371345386346,0.4714139415261815
211221_Smp_MED4_D,Cyano,MED4,L-Aspartic acid,46.48310769772612,0.23241553848863056
211221_Smp_MED4_E,Cyano,MED4,L-Aspartic acid,36.16705924394159,0.18083529621970793
211221_Smp_MED4_F,Cyano,MED4,L-Aspartic acid,47.52864282755001,0.23764321413775005
211221_Smp_Nat_A,Cyano,NATL2A,L-Aspartic acid,71.42701051235503,1.1428321681976803
211221_Smp_Nat_B,Cyano,NATL2A,L-Aspartic acid,52.11356190024594,0.833816990403935
211221_Smp_Nat_C,Cyano,NATL2A,L-Aspartic acid,57.225811856569266,0.915612989705108
211218_Smp_449_A,Dino,449,L-Aspartic acid,1.0589636427106306,0.01764939404517717
211218_Smp_449_B,Dino,449,L-Aspartic acid,1.0984975076540786,0.01830829179423464
211218_Smp_449_C,Dino,449,L-Aspartic acid,1.020477520106137,0.01700795866843561
211218_Smp_1314_A,Dino,1314,L-Aspartic acid,3.161473992326104,0.05269123320543506
211218_Smp_1314_B,Dino,1314,L-Aspartic acid,3.5006905644198785,0.0583448427403313
211218_Smp_1314_C,Dino,1314,L-Aspartic acid,3.161859177765372,0.05269765296275618
211218_Smp_1545_A,Prasinophyte,1545,L-Aspartic acid,2.1879674385116683,0.03500747901618669
211218_Smp_1545_B,Prasinophyte,1545,L-Aspartic acid,2.3366252295591425,0.03738600367294627
211218_Smp_1545_C,Prasinophyte,1545,L-Aspartic acid,2.121811517922694,0.03394898428676311
211218_Smp_1771_A,Dino,1771,L-Aspartic acid,1.263783544192834,0.02106305906988056
211218_Smp_1771_B,Dino,1771,L-Aspartic acid,1.0550862653158242,0.01758477108859706
211218_Smp_1771_C,Dino,1771,L-Aspartic acid,0.9190888340826726,0.0153181472347112
211218_Smp_2021_A,Dino,2021,L-Aspartic acid,23.133794165076772,0.1888472993067491
211218_Smp_2021_B,Dino,2021,L-Aspartic acid,24.88497259444531,0.2031426334240433
211218_Smp_2021_C,Dino,2021,L-Aspartic acid,8.887864636922854,0.14813107728204755
211218_Smp_3430_A,Prasinophyte,3430,L-Aspartic acid,6.941403781130323,0.11106246049808516
211218_Smp_3430_B,Prasinophyte,3430,L-Aspartic acid,6.61914950260451,0.10590639204167215
211218_Smp_3430_C,Prasinophyte,3430,L-Aspartic acid,6.326279357503289,0.10122046972005262
211221_Smp_1314P_A,Cyano,1314P,L-Glutamic acid,99.36398300500414,1.5898237280800662
211221_Smp_1314P_B,Cyano,1314P,L-Glutamic acid,75.63596908824742,1.2101755054119587
211221_Smp_1314P_C,Cyano,1314P,L-Glutamic acid,79.33926445917992,1.2694282313468783
211221_Smp_7803_B,Cyano,7803,L-Glutamic acid,624.6566888950293,3.1232834444751467
211221_Smp_7803_F,Cyano,7803,L-Glutamic acid,908.9101040760694,4.544550520380347
211221_Smp_8102_A,Cyano,8102,L-Glutamic acid,534.6470294600335,3.5643135297335564
211221_Smp_8102_F,Cyano,8102,L-Glutamic acid,510.7103127924027,3.404735418616018
211221_Smp_8501_B,Cyano,WH8501,L-Glutamic acid,101.29509128764128,0.8103607303011301
211221_Smp_8501_C,Cyano,WH8501,L-Glutamic acid,125.75756045830788,0.6707069891109753
211221_Smp_8501_D,Cyano,WH8501,L-Glutamic acid,78.0629994576287,0.6245039956610297
211221_Smp_As9601_A,Cyano,As9601,L-Glutamic acid,136.86219149187647,2.1897950638700237
211221_Smp_As9601_B,Cyano,As9601,L-Glutamic acid,135.8610495180468,2.173776792288749
211221_Smp_As9601_C,Cyano,As9601,L-Glutamic acid,111.42327377098516,1.7827723803357625
211221_Smp_MED4_D,Cyano,MED4,L-Glutamic acid,394.78754554384943,1.9739377277192471
211221_Smp_MED4_E,Cyano,MED4,L-Glutamic acid,318.23120018303666,1.5911560009151835
211221_Smp_MED4_F,Cyano,MED4,L-Glutamic acid,403.45576762155827,2.0172788381077913
211221_Smp_Nat_A,Cyano,NATL2A,L-Glutamic acid,121.74981766445742,1.9479970826313189
211221_Smp_Nat_B,Cyano,NATL2A,L-Glutamic acid,85.76698779978997,1.3722718047966396
211221_Smp_Nat_C,Cyano,NATL2A,L-Glutamic acid,113.29279220401573,1.812684675264252
220111_Smp_DSS3_A,Bacteria,DSS3,L-Glutamic acid,743.4046646554032,9.912062195405376
220111_Smp_DSS3_B,Bacteria,DSS3,L-Glutamic acid,758.6967839204134,10.115957118938844
220111_Smp_DSS3_C,Bacteria,DSS3,L-Glutamic acid,806.5267237974352,10.75368965063247
220111_Smp_Och_A,Bacteria,OCh114,L-Glutamic acid,72.3558229917371,0.9647443065564943
220111_Smp_Och_B,Bacteria,OCh114,L-Glutamic acid,66.34102179757402,0.8845469573009868
220111_Smp_Och_C,Bacteria,OCh114,L-Glutamic acid,65.99081018720966,0.8798774691627954
220111_Smp_SA7_A,Bacteria,SA7,L-Glutamic acid,90.662291998767,1.2088305599835598
220111_Smp_SA7_B,Bacteria,SA7,L-Glutamic acid,73.73401637435326,1.179744261989652
220111_Smp_SA7_C,Bacteria,SA7,L-Glutamic acid,82.76408274295065,1.3242253238872104
220111_Smp_SA11_A,Bacteria,SA11,L-Glutamic acid,685.8050042987511,9.144066723983348
220111_Smp_SA11_B,Bacteria,SA11,L-Glutamic acid,761.710532699355,10.156140435991398
220111_Smp_SA11_C,Bacteria,SA11,L-Glutamic acid,634.0406948966373,8.453875931955162
220111_Smp_SA16_A,Bacteria,SA16,L-Glutamic acid,854.3876613617447,11.39183548482326
220111_Smp_SA16_B,Bacteria,SA16,L-Glutamic acid,965.6211862871868,12.874949150495825
220111_Smp_SA16_C,Bacteria,SA16,L-Glutamic acid,998.2777150214126,13.310369533618834
220111_Smp_SA36_A,Bacteria,SA36,L-Glutamic acid,633.0188302413761,8.440251069885015
220111_Smp_SA36_B,Bacteria,SA36,L-Glutamic acid,631.3224422569091,8.417632563425453
220111_Smp_SA36_C,Bacteria,SA36,L-Glutamic acid,534.3839851166581,7.12511980155544
220111_Smp_SA42_A,Bacteria,SA42,L-Glutamic acid,604.1710122263613,8.055613496351484
220111_Smp_SA44_B,Bacteria,SA44,L-Glutamic acid,199.76019282631452,2.6634692376841933
220111_Smp_SA44_C,Bacteria,SA44,L-Glutamic acid,106.93301051720088,1.425773473562678
220111_Smp_SA48_A,Bacteria,SA48,L-Glutamic acid,43.477585700779755,0.8695517140155952
220111_Smp_SA48_B,Bacteria,SA48,L-Glutamic acid,47.3567693673709,0.947135387347418
220111_Smp_SA48_C,Bacteria,SA48,L-Glutamic acid,106.31900014241498,1.4175866685655327
