Part.SampID,Diss.SampID,Cruise,Region,Compound,compound.name.figure,Part.Conc.nM,Diss.Conc.nM.adj,Total.Conc.nM,Part.Flag,Diss.Flag,Tot.Flag
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.11674290911403493,0.8731855475384447,0.9899284566524796,NA,NA,NA
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.1280519912551528,1.1385255646725614,1.266577555927714,NA,NA,NA
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.0861723557619704,0.8632530416599673,0.9494253974219375,NA,NA,NA
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.14426980664777478,0.5550355480413607,0.6993053546891355,NA,NA,NA
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.12038868231457887,3.239670675356586,3.360059357671165,NA,NA,NA
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.18062721989523156,0.5083848946885696,0.6890121145838012,NA,NA,NA
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.1349985239699828,5.858391035569513,5.993389559539495,NA,NA,NA
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.11864250168201798,3.3599273683228548,3.478569870004873,NA,NA,NA
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.14374775858278563,2.520085153926919,2.663832912509705,NA,NA,NA
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.5450340241918574,1.6008228948758456,2.145856919067703,NA,NA,NA
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.758919208488235,2.5426638877388417,3.301583096227077,NA,NA,NA
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.2779196287790468,1.7190609240919466,1.9969805528709936,NA,NA,NA
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.20823365302352567,0.9351749867453036,1.1434086397688292,NA,NA,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.2399022526574016,0.7106989979367522,0.9506012505941538,NA,NA,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.1868364569765297,3.869907040869437,4.056743497845967,NA,NA,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.21053622755771692,2.034865121787658,2.245401349345375,NA,NA,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.27090458933998923,1.5390260717765991,1.8099306611165884,NA,NA,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.14454599479076233,0.3913123646337181,0.5358583594244805,NA,NA,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.34580997976293604,0.6000016022631285,0.9458115820260644,NA,NA,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.8917114650552427,1.0080298517402078,1.8997413167954504,NA,NA,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,1.182483840574371,11.31919776394767,12.50168160452204,NA,NA,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.8538498943273228,1.1074962112719502,1.9613461055992731,NA,NA,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.7807679847824567,1.1389686572270594,1.919736642009516,NA,NA,NA
220628_Smp_MU17_C,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.9673561057349098,NA,NA,NA,NA,NA
220628_Smp_MU18_A,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.594275793381654,NA,NA,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.5032037302354603,NA,NA,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.5963552175496121,NA,NA,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.25161319589040465,NA,NA,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.256627424252623,NA,NA,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.2402822493370668,NA,NA,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.22086508191034945,NA,NA,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.3089978036995236,NA,NA,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,NPTZ,L-Aspartic acid,Aspartic acid,0.2263877222197662,NA,NA,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.11907652229054896,NA,NA,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.18112062075851304,NA,NA,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.13925336157491444,NA,NA,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.06486249783031374,NA,NA,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,1.1110690398373595,NA,NA,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.1203531120030824,NA,NA,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.11238609133587002,NA,NA,NA,NA,NA
220628_Smp_MU23_B,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.1301698607594099,NA,NA,NA,NA,NA
220628_Smp_MU23_C,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.19329512294866255,NA,NA,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.1056171792527588,NA,NA,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.19771880070234543,NA,NA,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,NPSG,L-Aspartic acid,Aspartic acid,0.10561583008865712,NA,NA,NA,NA,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.3107975712789109,0.7349076636126913,1.0457052348916025,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.6479858706576953,0.3514173609639434,0.9994032316216388,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.391909721451026,0.3450819119700689,0.7369916334210949,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.8562751425332911,0.5750360519637546,1.4313111944970456,NA,NA,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.5243678293583899,0.5389126288169058,1.0632804581752957,NA,NA,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.5005131089260366,0.4840562267635914,0.984569335689628,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.6559483100453245,0.8039031742279025,1.4598514842732269,NA,NA,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.6036490225559351,0.597687115410828,1.201336137966763,NA,NA,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.6527223630548065,0.7405102162791916,1.393232579333998,NA,NA,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.591853997833476,0.6490748785050829,1.2409288763385589,NA,NA,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.8631412351162218,0.4896005289780382,1.3527417640942598,NA,NA,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.42515257463663847,0.7215331610832932,1.1466857357199318,NA,NA,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.7766702568527643,0.4677103516308846,1.2443806084836488,NA,NA,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.3711354608635821,0.31562705356562215,0.6867625144292042,NA,NA,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.4720626039460044,0.2982723823568969,0.7703349863029013,NA,NA,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.6672895433778036,0.6511199125725978,1.3184094559504014,NA,NA,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.9832776261459292,0.5237628405090281,1.5070404666549573,NA,NA,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.47568406548014863,0.46187585548753674,0.9375599209676854,NA,NA,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.5648841795043451,0.09547515692875186,0.660359336433097,NA,Flag,Flag
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.755425940700436,0.5939897468500782,1.3494156875505143,NA,NA,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.613280354729339,1.1208048114914375,1.7340851662207766,NA,NA,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.9729128441287062,3.066023689697944,4.03893653382665,NA,NA,NA
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.827750591971194,1.3232175091164065,2.1509681010876003,NA,NA,NA
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.5783034110846452,1.0333821623948682,1.6116855734795137,NA,NA,NA
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.9972549691161556,3.2227814033163353,4.2200363724324905,NA,NA,NA
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.7296459031345551,3.569427882083988,4.2990737852185434,NA,NA,NA
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,NPSG,L-Glutamic acid,Glutamic acid,1.0960767003920446,1.670909441480288,2.7669861418723327,NA,NA,NA
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.0889669728327325,6.130818712795909,7.219785685628642,NA,NA,NA
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,0.7978766509021386,4.049250103128922,4.847126754031061,NA,NA,NA
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,0.8272335178000796,4.481413161282965,5.308646679083044,NA,NA,NA
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,2.1520293213712205,2.7920335393427966,4.944062860714017,NA,NA,NA
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,3.2049146575056664,3.74037342252294,6.9452880800286065,NA,NA,NA
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.4658906369999047,3.750717048647545,5.21660768564745,NA,NA,NA
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.1903591531248945,2.0713423668995703,3.261701520024465,NA,NA,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.2029288221153285,2.8313648150008666,4.034293637116195,NA,NA,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.1369168258672937,1.930892815790863,3.0678096416581564,NA,NA,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,0.8810616996794239,1.4907951400849178,2.371856839764342,NA,NA,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,0.8865134166080142,2.0840789862958244,2.970592402903838,NA,NA,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,0.6247375481659336,1.7025468637585577,2.3272844119244915,NA,NA,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.0408609128654829,2.411661922818079,3.4525228356835616,NA,NA,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,2.8909909037553416,2.8590228769795996,5.750013780734941,NA,NA,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,4.787188886535528,6.0255632789488285,10.812752165484357,NA,NA,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,2.3493847830715144,2.899072425755425,5.24845720882694,NA,NA,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,2.2931050018389194,2.566609201707318,4.859714203546238,NA,NA,NA
220628_Smp_MU17_C,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,2.9458868221922376,NA,NA,NA,NA,NA
220628_Smp_MU18_A,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.9417470990009909,NA,NA,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.7074170470354204,NA,NA,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,2.105411963054121,NA,NA,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.2037221600022383,NA,NA,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,0.8185449911036503,NA,NA,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,0.9414059935067932,NA,NA,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.1193196463989632,NA,NA,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,1.4514618918701647,NA,NA,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,NPTZ,L-Glutamic acid,Glutamic acid,2.020577326336203,NA,NA,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.8502005630279611,NA,NA,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,1.3848404589425494,NA,NA,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.7743350332306645,NA,NA,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.4725756417080174,NA,NA,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,6.764235446656872,NA,NA,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.6911629752616004,NA,NA,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.5749177878453581,NA,NA,NA,NA,NA
220628_Smp_MU23_B,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.6734644897686254,NA,NA,NA,NA,NA
220628_Smp_MU23_C,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.7251026736206677,NA,NA,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.5734951468579941,NA,NA,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.7430269626604996,NA,NA,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,NPSG,L-Glutamic acid,Glutamic acid,0.420381823634482,NA,NA,NA,NA,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,NPSG,L-Glutamine,Glutamine,0.28950328615466253,0.17451342697693584,0.4640167131315984,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,NPSG,L-Glutamine,Glutamine,0.35605880178208077,0.0824473984963464,0.4385062002784272,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,NPSG,L-Glutamine,Glutamine,0.4394371169895712,0.11348845191728311,0.5529255689068543,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,NPSG,L-Glutamine,Glutamine,0.2529451636298583,0.09197147467112064,0.34491663830097896,NA,NA,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,NPSG,L-Glutamine,Glutamine,0.26707264910774803,0.10186173308644422,0.3689343821941923,NA,NA,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,NPSG,L-Glutamine,Glutamine,0.2621711113304946,0.09299436186163562,0.3551654731921302,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,NPSG,L-Glutamine,Glutamine,0.3982898967690368,0.09374168517160213,0.49203158194063895,NA,NA,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,NPSG,L-Glutamine,Glutamine,0.4104932003510397,0.04855205217540853,0.45904525252644823,NA,NA,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,NPSG,L-Glutamine,Glutamine,0.3393910651982593,0.1807583053358521,0.5201493705341114,NA,NA,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,NPSG,L-Glutamine,Glutamine,0.5085789065397467,0.052966884718372,0.5615457912581187,NA,NA,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,NPSG,L-Glutamine,Glutamine,0.8901341958778859,0.11324008590740338,1.003374281785289,NA,NA,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,NPSG,L-Glutamine,Glutamine,0.42511301206168656,0.12088973428636092,0.5460027463480475,NA,NA,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,NPSG,L-Glutamine,Glutamine,0.47384398642934766,0.06113996848101823,0.5349839549103659,NA,NA,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,NPSG,L-Glutamine,Glutamine,0.3666277818128395,0.06688106809913816,0.4335088499119777,NA,NA,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,NPSG,L-Glutamine,Glutamine,0.307339760248655,0.10683721264523872,0.4141769728938937,NA,NA,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,NPSG,L-Glutamine,Glutamine,0.16348451875343162,0.04112221204212854,0.20460673079556016,NA,NA,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,NPSG,L-Glutamine,Glutamine,0.26215576643036026,0.08252528330780694,0.3446810497381672,NA,NA,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,NPSG,L-Glutamine,Glutamine,0.146883689185571,0.09114255774914784,0.23802624693471883,NA,NA,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,NPSG,L-Glutamine,Glutamine,0.10828710886796676,0.09272881174256065,0.20101592061052745,NA,NA,NA
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,NPSG,L-Glutamine,Glutamine,0.2791440879950697,0.150082321515301,0.42922640951037067,NA,NA,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,NPSG,L-Glutamine,Glutamine,0.2341105345519825,0.15095908196431387,0.38506961651629634,NA,NA,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,NPSG,L-Glutamine,Glutamine,0.12533487559659387,0.9859668434466824,1.1113017190432763,NA,NA,NA
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,NPSG,L-Glutamine,Glutamine,0.14514548132619082,0.21380285281159736,0.35894833413778815,NA,NA,NA
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,NPSG,L-Glutamine,Glutamine,0.1103028486048388,0.15440616481820904,0.26470901342304787,NA,NA,NA
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,NPSG,L-Glutamine,Glutamine,0.2992222630621028,0.2506489208467255,0.5498711839088284,NA,NA,NA
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,NPSG,L-Glutamine,Glutamine,0.18403400069308923,0.27203806810074493,0.45607206879383416,NA,NA,NA
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,NPSG,L-Glutamine,Glutamine,0.2401514976541908,0.24576888108864148,0.4859203787428323,NA,NA,NA
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,NPTZ,L-Glutamine,Glutamine,0.13177986290017374,0.06420467399864764,0.1959845368988214,NA,NA,NA
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,NPTZ,L-Glutamine,Glutamine,0.243287519632037,0.29926635093397647,0.5425538705660135,NA,NA,NA
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,NPTZ,L-Glutamine,Glutamine,0.1598895367317914,0.5509480285015582,0.7108375652333496,NA,NA,NA
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,NPTZ,L-Glutamine,Glutamine,0.3312668757675083,0.3786320864524203,0.7098989622199285,NA,NA,NA
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,NPTZ,L-Glutamine,Glutamine,0.6745900009701526,0.8766519253879672,1.55124192635812,NA,NA,NA
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,NPTZ,L-Glutamine,Glutamine,0.35724992870916567,0.5901521519236677,0.9474020806328334,NA,NA,NA
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,NPTZ,L-Glutamine,Glutamine,0.4580813866342111,0.45439595850752706,0.9124773451417382,NA,NA,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,NPTZ,L-Glutamine,Glutamine,0.42418029984633093,0.29961633807880944,0.7237966379251404,NA,NA,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,NPTZ,L-Glutamine,Glutamine,0.6299438123261838,0.32148082993610766,0.9514246422622914,NA,NA,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,NPTZ,L-Glutamine,Glutamine,0.30038232333873066,0.16201501639116342,0.46239733972989405,NA,NA,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,NPTZ,L-Glutamine,Glutamine,0.3126480605483698,0.1858875764906099,0.49853563703897974,NA,NA,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,NPTZ,L-Glutamine,Glutamine,0.26268549766815164,0.2537721017862928,0.5164575994544445,NA,NA,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,NPTZ,L-Glutamine,Glutamine,0.26689257973506575,0.3689735044445207,0.6358660841795865,NA,NA,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,NPTZ,L-Glutamine,Glutamine,0.7016315453898839,0.4224621967952307,1.1240937421851147,NA,NA,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,NPTZ,L-Glutamine,Glutamine,0.4618228561701388,0.0814033711427207,0.5432262273128595,NA,NA,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,NPTZ,L-Glutamine,Glutamine,0.6991707498526836,0.35685660580821993,1.0560273556609034,NA,NA,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,NPTZ,L-Glutamine,Glutamine,1.4994365145697592,0.30436545717762886,1.803801971747388,NA,NA,NA
220628_Smp_MU17_C,NA,KM1906,NPTZ,L-Glutamine,Glutamine,2.465823966194276,NA,NA,NA,NA,NA
220628_Smp_MU18_A,NA,KM1906,NPTZ,L-Glutamine,Glutamine,0.43359592277971304,NA,NA,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,NPTZ,L-Glutamine,Glutamine,1.0447490571698708,NA,NA,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,NPTZ,L-Glutamine,Glutamine,0.74613170659904,NA,NA,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,NPTZ,L-Glutamine,Glutamine,0.29133322918551313,NA,NA,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,NPTZ,L-Glutamine,Glutamine,0.51585709412442,NA,NA,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,NPTZ,L-Glutamine,Glutamine,0.2685282629626795,NA,NA,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,NPTZ,L-Glutamine,Glutamine,0.3237088006207682,NA,NA,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,NPTZ,L-Glutamine,Glutamine,0.4440042255065701,NA,NA,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,NPTZ,L-Glutamine,Glutamine,0.46867495501657686,NA,NA,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,NPSG,L-Glutamine,Glutamine,0.17088763000559076,NA,NA,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,NPSG,L-Glutamine,Glutamine,0.357512236057889,NA,NA,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,NPSG,L-Glutamine,Glutamine,0.27879779359681905,NA,NA,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,NPSG,L-Glutamine,Glutamine,0.20876411676235612,NA,NA,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,NPSG,L-Glutamine,Glutamine,0.36967977458532375,NA,NA,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,NPSG,L-Glutamine,Glutamine,0.2491065684249303,NA,NA,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,NPSG,L-Glutamine,Glutamine,0.3260560361887206,NA,NA,NA,NA,NA
